# redshift                Ha6563rest              OII3726rest             OII3729rest             OIII4959rest            OIII5007rest            
  9.948908921783510e-01   3.130531702183431e+39   1.267135402672668e+38   1.879730792259983e+38   1.160048187574301e+39   3.493356493018155e+39   
  9.338086827701069e-01   7.827524349299297e+40   3.541295252305875e+39   5.256626319088682e+39   2.613795283144815e+40   7.873855450554930e+40   
  9.383379501111193e-01   8.993468827929064e+39   4.393534835904599e+38   6.518837784375689e+38   3.761542429713288e+39   1.132908699488496e+40   
  9.412140873533252e-01   5.600515758616004e+37   1.135841049505509e+36   1.685239299840747e+36   1.594193361844243e+37   4.802843586713468e+37   
  9.355446755879460e-01   3.318574868311544e+41   1.384319395806969e+40   2.055072692301035e+40   9.352888458699676e+40   2.817988585374812e+41   
  9.347576662291586e-01   1.868219064047054e+41   8.850866372582554e+39   1.313566787676100e+40   7.001832312220874e+40   2.108980318588648e+41   
  9.413032793936456e-01   1.582704791005123e+41   7.124090840240016e+39   1.057476490831995e+40   5.256288149506314e+40   1.583494775979082e+41   
  9.391027223746891e-01   7.998250089231007e+40   2.206485292947620e+39   3.228494474494426e+39   1.250041665432839e+40   3.762538269434923e+40   
  9.552926383943714e-01   4.512129877625287e+39   2.118453706115229e+38   3.144061345204150e+38   1.663043568807387e+39   5.009239467046921e+39   
  9.367156521077213e-01   5.542802905392236e+37   1.242525468092453e+36   1.842166172578376e+36   2.554217450945642e+37   7.695338404962521e+37   
  9.549641582955684e-01   2.564925722316000e+39   9.174006213912118e+37   1.361642111738894e+38   1.224470950451580e+39   3.688597726463121e+39   
  9.365857969368341e-01   2.580404714043328e+41   3.032226538620987e+39   4.496192531528362e+39   8.220919666415934e+39   2.476376320697733e+40   
  9.417389743370814e-01   1.635075641861532e+42   3.847902877318764e+40   5.709239894870921e+40   1.544796696072836e+41   4.650145529381188e+41   
  9.372630657082950e-01   2.009852307410961e+40   9.721314314369069e+38   1.442489840703102e+39   8.152180006562671e+39   2.455263812479158e+40   
  9.475089473844411e-01   4.536929266767538e+40   2.155927329071905e+39   3.198557911676671e+39   1.918286758086408e+40   5.777112950619821e+40   
  9.449934481187683e-01   8.255007150890166e+40   2.235368843438348e+39   3.233524712920063e+39   1.243968111601839e+40   3.743335657607484e+40   
  9.484188922455188e-01   4.256986803947798e+37   1.071127315713570e+36   1.587981533406727e+36   2.189758749335354e+37   6.597671023896497e+37   
  9.476069598087082e-01   4.650421775357129e+39   2.245970615255771e+38   3.332199555015681e+38   2.026385579800736e+39   6.102490541691751e+39   
  9.503243101878154e-01   8.079925217839344e+40   3.343955249892818e+39   4.964453311394066e+39   2.214076175683549e+40   6.670903704557728e+40   
  9.508477894382776e-01   4.987598086258637e+40   2.263483270917846e+39   3.357925949544910e+39   2.018160040602127e+40   6.077771641257014e+40   
  9.476623121778935e-01   8.755849325363241e+39   3.994323594480804e+38   5.925698527926808e+38   3.596964550799352e+39   1.083227984321772e+40   
  9.505916939868675e-01   4.347011413867048e+40   2.025233379227620e+39   3.005965224814857e+39   1.550536303082011e+40   4.670481958537489e+40   
  9.462523026781395e-01   7.445434583338778e+36   1.629325879481078e+35   2.415659574180079e+35   3.353809898832856e+36   1.010422167018843e+37   
  9.480404261835245e-01   1.160929587674903e+38   3.157366251990224e+36   4.680865585931524e+36   6.009078227660731e+37   1.810531916084814e+38   
  9.539336034406012e-01   1.726527891278560e+38   4.700071160481651e+36   6.969367393931054e+36   9.104989096482079e+37   2.743338699784939e+38   
  9.444968872804382e-01   3.111606582559634e+37   5.256864145742956e+35   7.804236206264922e+35   7.483234855806825e+36   2.254548409234532e+37   
  9.430927746473483e-01   5.307050583434247e+40   2.457462680632362e+39   3.647272245173419e+39   1.906648723509952e+40   5.743265221903877e+40   
  9.514831408772499e-01   5.618726517642758e+40   2.699692553316572e+39   4.006201697515591e+39   2.214202685825097e+40   6.668916768351203e+40   
  9.461785580560573e-01   1.555423905422128e+39   5.889358009243028e+37   8.737851608144516e+37   5.744735142245308e+38   1.729992024303535e+39   
  9.524200585863039e-01   2.914136331495241e+40   1.341720784278719e+39   1.990478751309732e+39   1.190996241073673e+40   3.586882242703662e+40   
  9.193518479260152e-01   9.025568878877263e+39   3.224363124300052e+38   4.783007341109417e+38   3.008675035554443e+39   9.060129613031510e+39   
  9.214752777587023e-01   1.364910012698499e+41   6.650686743521670e+39   9.869646811520479e+39   5.461262179784211e+40   1.644743890223545e+41   
  9.189984539141138e-01   6.140312209063645e+40   1.337250060360697e+39   1.804898813120515e+39   9.367049424986095e+39   2.816550335345740e+40   
  9.231699886738738e-01   3.507754122838812e+40   1.421547608787377e+39   2.110145507195261e+39   8.910812571959399e+39   2.684631073930652e+40   
  9.258074565673888e-01   7.983578444850167e+39   3.779289148340035e+38   5.608846692281517e+38   2.991647828063780e+39   9.011138509567508e+39   
  9.244862200176802e-01   2.771228544660737e+40   1.134610144215241e+39   1.684495670110117e+39   7.457483465814968e+39   2.246905820147287e+40   
  9.279471827520851e-01   9.939050483379977e+39   4.629538798484584e+38   6.871341706976064e+38   3.682421200088656e+39   1.109065785719054e+40   
  9.175797910019985e-01   9.328972399085928e+39   4.102552786766378e+38   6.086254050597159e+38   3.704898278405338e+39   1.115720481376723e+40   
  9.217059756992101e-01   8.665952138842248e+39   3.911236083945279e+38   5.802566268742281e+38   3.482585020605048e+39   1.048784507772737e+40   
  9.235596721110284e-01   1.539717110185226e+38   6.522076712818580e+36   9.674290195943710e+36   5.893446913189822e+37   1.775080562490380e+38   
  9.127565769896415e-01   5.611020365415032e+38   8.006382741465699e+36   1.187228645322895e+37   1.543407302419223e+38   4.648859970836358e+38   
  9.256379633933012e-01   1.650383103975215e+40   7.941581857051313e+38   1.178344990924317e+39   6.729471629079738e+39   2.026832609338152e+40   
  9.202012926081546e-01   3.956575614887686e+39   1.744059393031868e+38   2.587565855436190e+38   1.599943569471923e+39   4.818031115564877e+39   
  9.207103194296133e-01   4.667192937921654e+40   2.230980194832458e+39   3.310523899730411e+39   1.911365320911435e+40   5.756311252386690e+40   
  9.223789777539564e-01   1.982983470525372e+41   8.375439639929375e+39   1.243340937001856e+40   5.651212684452123e+40   1.702682167227103e+41   
  9.247882974996258e-01   3.393090348097136e+39   1.634786818626528e+38   2.425940469365559e+38   1.340034334470572e+39   4.036121622082664e+39   
  9.223565225892880e-01   3.945507933396454e+39   1.889404088762369e+38   2.803790339365471e+38   1.542984385037175e+39   4.647432697898175e+39   
  9.269145882830208e-01   4.910001788196261e+40   8.321691020117751e+37   1.233435210159640e+38   1.869975437595952e+38   5.630211004931075e+38   
  9.209221662746339e-01   6.340060814931874e+40   2.958575679507513e+39   4.389193907912557e+39   2.624218430122235e+40   7.903093230120612e+40   
  9.195268951310183e-01   2.904125710540077e+41   7.860388232333197e+39   1.165893455032645e+40   3.100751949811598e+40   9.335542543572513e+40   
  9.196393584302749e-01   1.830889640554375e+40   8.155460983668405e+38   1.210629425983027e+39   5.914438982651457e+39   1.781744641899958e+40   
  9.230714543621465e-01   1.935376235185773e+38   9.148275971073808e+36   1.359711430965860e+37   7.256116257290726e+37   2.186217153920536e+38   
  9.214558633015348e-01   7.899944171066359e+39   3.845738922585235e+38   5.705539273588433e+38   3.382713519788330e+39   1.018761276549705e+40   
  9.249580249076124e-01   4.307531744845911e+37   1.668886146326850e+36   2.477632626735965e+36   2.149499399471624e+37   6.476454639592442e+37   
  9.248682300073454e-01   1.480703305745295e+38   2.128510889634946e+36   3.156353609260168e+36   4.286787460356996e+37   1.291184228029477e+38   
  9.229480558968113e-01   2.588248410124592e+40   1.174260643190287e+39   1.743025058950255e+39   8.707640910597522e+39   2.623126356115338e+40   
  9.233099585004465e-01   2.558818244635001e+39   1.097268635393254e+38   1.629434582527407e+38   7.321859105797158e+38   2.205304004095209e+39   
  9.243662111234157e-01   4.127417488699178e+41   9.555934333371616e+38   1.319882790093979e+39   2.795713434451319e+40   8.423460406263277e+40   
  9.244783545239883e-01   2.938123367144760e+37   6.553888147887374e+35   9.721502072306101e+35   9.306216534005182e+36   2.803814095910207e+37   
  9.254399456298743e-01   5.646621634437104e+40   2.375506525114864e+39   3.524035100290264e+39   2.138764440093819e+40   6.440653458779876e+40   
  9.170454663299741e-01   2.999928398651667e+40   1.343450741052867e+39   1.994214696973828e+39   9.841180190729878e+39   2.964646496090931e+40   
  9.239877492070141e-01   1.352499365008801e+40   6.578215486063118e+38   9.759915645809649e+38   5.712206733966398e+39   1.720376324963285e+40   
  9.239613126382635e-01   3.936241687306019e+41   8.189830231803436e+39   1.215067790295583e+40   2.748321124451262e+40   8.273693249233407e+40   
  9.194377014106112e-01   4.153528264313182e+39   1.968003219458734e+38   2.919906819911425e+38   1.793277643441109e+39   5.400381623907025e+39   
  9.294260253910127e-01   6.501758772349450e+39   2.892193927549955e+38   4.292468551949123e+38   2.912622996014256e+39   8.771010491341364e+39   
  9.273049681678338e-01   7.766491476331074e+40   2.129675961075912e+39   3.112403967284563e+39   1.058370748343804e+40   3.185379860364193e+40   
  9.251209395185469e-01   2.014911081501389e+41   5.742966373540018e+39   8.519375697318051e+39   2.618925505281454e+40   7.885792079046963e+40   
  9.295878479374733e-01   1.872817554808952e+40   8.771772399314523e+38   1.301859272875413e+39   6.853457606045738e+39   2.064385578284274e+40   
  9.326772430647581e-01   1.505985370818841e+40   7.307604852206687e+38   1.084347565441323e+39   6.105907396001526e+39   1.839012760745911e+40   
  9.238026829116956e-01   4.441451726830768e+39   1.552990695231202e+38   2.303634174422119e+38   1.453968062049891e+39   4.378427839462136e+39   
  9.352001172923956e-01   2.573215831644717e+38   1.007263855778378e+37   1.495373945916809e+37   1.236747118762707e+38   3.725974270966970e+38   
  9.330930104213953e-01   1.811342396359406e+37   3.596736853679815e+35   5.332789912048702e+35   7.231352367874854e+36   2.178509450396635e+37   
  9.283687655619277e-01   4.096046216078152e+38   2.955671200134885e+36   4.383822857156898e+36   5.701260441187850e+37   1.716728658308584e+38   
  9.295015709041781e-01   3.773559242781771e+40   1.814134327429225e+39   2.691105685427925e+39   1.610712999614821e+40   4.851734085910986e+40   
  9.292884978565319e-01   6.712261719629484e+40   2.852816987710170e+39   4.234679466346198e+39   2.054936179984309e+40   6.190907949370454e+40   
  9.265837139927626e-01   1.417696459766734e+40   5.894179507914199e+38   8.744056571270426e+38   5.455307401374832e+39   1.642822213776689e+40   
  9.324024155618558e-01   4.086187715941050e+40   1.986655021034088e+39   2.947877577884246e+39   1.669148528434992e+40   5.027153666918099e+40   
  9.198955267127691e-01   2.585125567156937e+40   1.137117783330675e+39   1.687988857105915e+39   8.196610768851854e+39   2.469384299022212e+40   
  9.256643457599039e-01   9.557873639640148e+39   4.467949488527906e+38   6.630592816277674e+38   4.066601862964095e+39   1.224617759619038e+40   
  9.308910705111826e-01   1.473868553176264e+40   7.584191871808987e+38   1.125681282900620e+39   6.202353231809467e+39   1.867426845335660e+40   
  9.348262981425872e-01   1.753838590315604e+37   4.171700962659051e+35   6.187823014273642e+35   6.115087502149290e+36   1.842468430182300e+37   
  9.352291261659593e-01   6.550243268392546e+37   2.551034146488521e+36   3.789414570461312e+36   3.079029005840997e+37   9.275433714841328e+37   
  9.256051437288733e-01   1.820662046619406e+37   6.566835480189418e+35   9.741435906167993e+35   9.064327608382628e+36   2.731087368925338e+37   
  9.275873030971966e-01   2.650123936584412e+39   1.085399765351347e+38   1.610387358565708e+38   1.032527157024075e+39   3.109301273061867e+39   
  9.360678587366269e-01   1.898279306167967e+38   4.917704591194923e+36   7.303483108172101e+36   6.545362553484603e+37   1.971629132424526e+38   
  9.316875977485923e-01   1.372406534451029e+40   6.308411458859008e+38   9.362051860917690e+38   4.977238387918937e+39   1.499256231706928e+40   
  9.237995000960146e-01   1.217549722715508e+41   5.613606839854748e+39   8.332213770027463e+39   4.248299506376644e+40   1.279718830403367e+41   
  9.337236108896658e-01   5.013794509261285e+41   8.534616253372753e+39   1.265853582607426e+40   2.383057793991288e+40   7.176619736089561e+40   
  9.317038058419755e-01   1.415300634668298e+41   5.490389198636360e+39   8.150710215898448e+39   3.301066481611896e+40   9.945172122395524e+40   
  9.342619894906399e-01   6.006268552946217e+40   2.873505299056892e+39   4.263110957881247e+39   2.530204300807317e+40   7.620099477583710e+40   
  9.372980176731658e-01   6.557688287737863e+41   1.535532714558033e+40   2.278305529778185e+40   6.138023009455721e+40   1.847648680596815e+41   
  9.345171210772298e-01   4.067793112834332e+39   1.911003834983315e+38   2.835180303300128e+38   1.705715089216489e+39   5.136865853828789e+39   
  9.309810840394441e-01   7.425617788844795e+41   1.788889893110864e+40   2.654234227781134e+40   7.017075030149114e+40   2.112292712696382e+41   
  9.324960881956552e-01   7.592167284715547e+40   3.595306688321242e+39   5.335775413623488e+39   2.852548929690450e+40   8.591927256571156e+40   
  9.829287093128871e-01   1.955772834974956e+40   9.061793244058642e+38   1.344954024551279e+39   6.993419468011970e+39   2.106563598895441e+40   
  9.403446407563156e-01   3.082477923122507e+40   1.394962436036246e+39   2.069387084888438e+39   1.252496140236533e+40   3.771968669691398e+40   
  9.390976465390222e-01   3.756354474132322e+40   1.724853386319465e+39   2.560132788284519e+39   1.310568329309177e+40   3.947826111135089e+40   
  9.513416707972711e-01   9.394794064972528e+40   3.542534300512904e+39   5.257509843399214e+39   1.995161633132772e+40   6.010237874183508e+40   
  9.423408282747454e-01   2.090462452933150e+40   7.100327701739451e+38   1.053289116670856e+39   6.711127785741905e+39   2.020916429641140e+40   
  9.550605276795776e-01   7.991894988791678e+40   1.638643026991217e+39   2.301851278967493e+39   7.302789929067133e+39   2.197078673349749e+40   
  9.574894310098785e-01   5.301394553154241e+40   2.424762238149239e+39   3.599053525138150e+39   1.828023014989550e+40   5.506664809681075e+40   
  9.052304529188906e-01   5.375386727093025e+40   2.525467186343982e+39   3.746677319369930e+39   2.232599867569161e+40   6.723853079294566e+40   
